"long","lat","unique_squirrel_id","shift","date","age","primary_fur_color","activities","interaction","lat_long"
-73.9550082056509,40.7894521543449,"33I-AM-1008-03","AM",10082018,"Adult","Gray","climbing","indifferent","POINT (-73.9550082056509 40.7894521543449)"
-73.9587401274261,40.7960322222949,"37C-PM-1013-03","PM",10132018,"Adult","Gray","foraging","indifferent","POINT (-73.9587401274261 40.7960322222949)"
-73.9701575891098,40.7730973282423,"10G-PM-1017-06","PM",10172018,"Adult","Gray","foraging","indifferent","POINT (-73.9701575891098 40.7730973282423)"
-73.9529060669193,40.7927909735388,"37I-AM-1010-01","AM",10102018,"Adult","Gray","foraging","runs away","POINT (-73.9529060669193 40.7927909735388)"
-73.9547336666137,40.7938937756332,"37G-PM-1007-07","PM",10072018,"Adult","Gray","running","runs away","POINT (-73.9547336666137 40.7938937756332)"
-73.9691433356733,40.7731708333242,"11G-AM-1012-01","AM",10122018,"Adult","Gray","running","indifferent","POINT (-73.9691433356733 40.77317083332421)"
-73.9720907384613,40.7762987836055,"13C-PM-1019-01","PM",10192018,"Adult","Gray","climbing","indifferent","POINT (-73.9720907384613 40.7762987836055)"
-73.9709281471442,40.7828097939777,"20A-AM-1010-02","AM",10102018,"Adult","Gray","foraging","indifferent","POINT (-73.9709281471442 40.7828097939777)"
-73.9731113265165,40.7786640676355,"15A-PM-1017-01","PM",10172018,"Adult","Gray","climbing","indifferent","POINT (-73.9731113265165 40.7786640676355)"
-73.9684254196866,40.77809016436,"16E-AM-1014-02","AM",10142018,"Adult","Gray","eating","approaches","POINT (-73.9684254196866 40.77809016436)"
-73.9560679864426,40.7947887062326,"37E-PM-1006-06","PM",10062018,"Adult","Cinnamon","eating","indifferent","POINT (-73.9560679864426 40.7947887062326)"
-73.9674069524601,40.7772529662424,"16F-PM-1013-02","PM",10132018,"Adult","Gray","foraging","runs away","POINT (-73.9674069524601 40.7772529662424)"
-73.9696173677837,40.7705202790525,"8H-AM-1017-04","AM",10172018,"Adult","Gray","eating","indifferent","POINT (-73.9696173677837 40.7705202790525)"
-73.9756573579063,40.7656644063024,"1G-PM-1010-01","PM",10102018,"Adult","Gray","climbing","indifferent","POINT (-73.9756573579063 40.7656644063024)"
-73.9700691629574,40.7828893645197,"20A-PM-1017-01","PM",10172018,"Adult","Gray","foraging","indifferent","POINT (-73.97006916295742 40.7828893645197)"
-73.9685604013735,40.7773439909065,"15F-PM-1010-03","PM",10102018,"Adult","Gray","foraging","indifferent","POINT (-73.9685604013735 40.7773439909065)"
-73.9586214081667,40.7937473968735,"35D-PM-1013-03","PM",10132018,"Juvenile","Gray","eating","indifferent","POINT (-73.9586214081667 40.7937473968735)"
-73.9528149779809,40.7924984810637,"36I-AM-1017-06","AM",10172018,"Adult","Gray","running","indifferent","POINT (-73.9528149779809 40.7924984810637)"
-73.9717425494287,40.7664227676653,"3I-PM-1013-07","PM",10132018,"Adult","Gray","foraging","indifferent","POINT (-73.9717425494287 40.7664227676653)"
-73.9762348224648,40.7694522315322,"4D-PM-1008-08","PM",10082018,"Adult","Cinnamon","climbing","runs away","POINT (-73.97623482246482 40.7694522315322)"
-73.9523001834395,40.7949231000186,"39H-AM-1007-02","AM",10072018,"Adult","Gray","eating","indifferent","POINT (-73.9523001834395 40.7949231000186)"
-73.9683965841952,40.7718679848978,"10I-AM-1010-03","AM",10102018,"Adult","Gray","foraging","indifferent","POINT (-73.9683965841952 40.7718679848978)"
-73.9554095823557,40.7887305802044,"32I-AM-1013-01","AM",10132018,"Adult","Gray","foraging","indifferent","POINT (-73.9554095823557 40.7887305802044)"
-73.9696001184129,40.7820810673532,"19B-PM-1018-05","PM",10182018,"Juvenile","Gray","eating","indifferent","POINT (-73.9696001184129 40.7820810673532)"
-73.958356112357,40.796014459571,"38C-AM-1019-07","AM",10192018,"Adult","Gray","running","runs away","POINT (-73.958356112357 40.796014459571)"
-73.9646610347972,40.7790583544252,"19H-AM-1010-05","AM",10102018,"Adult","Gray","eating","runs away","POINT (-73.9646610347972 40.7790583544252)"
-73.960601067176,40.7917243850136,"32D-PM-1006-09","PM",10062018,"Juvenile","Gray","eating","approaches","POINT (-73.960601067176 40.7917243850136)"
-73.9540616660191,40.7951556603245,"38G-PM-1020-10","PM",10202018,"Adult","Gray","running","runs away","POINT (-73.9540616660191 40.7951556603245)"
-73.9659034359706,40.7797516688844,"19F-AM-1007-02","AM",10072018,"Adult","Cinnamon","eating","indifferent","POINT (-73.9659034359706 40.77975166888441)"
-73.9684376038582,40.7824275067237,"20C-PM-1018-09","PM",10182018,"Adult","Cinnamon","running","approaches","POINT (-73.9684376038582 40.7824275067237)"
-73.9546042927016,40.7898133734952,"33I-PM-1006-07","PM",10062018,"Adult","Gray","running","runs away","POINT (-73.9546042927016 40.7898133734952)"
-73.9573469787503,40.7944044592573,"36E-AM-1013-03","AM",10132018,"Adult","Gray","foraging","indifferent","POINT (-73.9573469787503 40.7944044592573)"
-73.9630990823243,40.7885764284016,"28D-AM-1012-02","AM",10122018,"Adult","Black","eating","runs away","POINT (-73.9630990823243 40.7885764284016)"
-73.9699843570636,40.7729480440312,"10G-AM-1006-01","AM",10062018,"Adult","Gray","climbing","indifferent","POINT (-73.96998435706361 40.7729480440312)"
-73.9534306291679,40.7959052073753,"39G-PM-1013-07","PM",10132018,"Adult","Gray","foraging","indifferent","POINT (-73.9534306291679 40.7959052073753)"
-73.9652357279671,40.7819296887147,"21E-PM-1012-02","PM",10122018,"Adult","Gray","eating","indifferent","POINT (-73.9652357279671 40.7819296887147)"
-73.967832992543,40.7783669913408,"17E-PM-1018-03","PM",10182018,"Adult","Gray","running","indifferent","POINT (-73.967832992543 40.7783669913408)"
-73.9708969246276,40.7767695507462,"14D-AM-1014-03","AM",10142018,"Adult","Gray","eating","indifferent","POINT (-73.9708969246276 40.7767695507462)"
-73.95448101115,40.7954469678857,"39F-PM-1006-03","PM",10062018,"Adult","Gray","eating","runs away","POINT (-73.95448101115 40.7954469678857)"
-73.9705123624953,40.7731723757869,"10F-PM-1019-11","PM",10192018,"Adult","Gray","foraging","runs away","POINT (-73.9705123624953 40.7731723757869)"
-73.9667560049684,40.7882333830729,"27A-PM-1006-01","PM",10062018,"Juvenile","Gray","eating","indifferent","POINT (-73.9667560049684 40.7882333830729)"
-73.9757413215621,40.7692582758978,"4E-PM-1008-04","PM",10082018,"Adult","Gray","running","indifferent","POINT (-73.9757413215621 40.7692582758978)"
-73.9583101927652,40.7852649316039,"27I-PM-1020-05","PM",10202018,"Adult","Gray","running","runs away","POINT (-73.9583101927652 40.7852649316039)"
-73.9765595553183,40.7748455340432,"10A-PM-1014-04","PM",10142018,"Adult","Gray","running","runs away","POINT (-73.9765595553183 40.7748455340432)"
-73.965509576403,40.7752456763263,"14I-PM-1018-05","PM",10182018,"Adult","Gray","climbing","indifferent","POINT (-73.96550957640301 40.7752456763263)"
-73.9744960829844,40.7652585501959,"1H-AM-1012-01","AM",10122018,"Adult","Gray","foraging","approaches","POINT (-73.9744960829844 40.7652585501959)"
-73.9703161745884,40.7702610461336,"8H-PM-1014-05","PM",10142018,"Juvenile","Gray","climbing","runs away","POINT (-73.9703161745884 40.7702610461336)"
-73.9605966636226,40.7889849108637,"30E-AM-1008-01","AM",10082018,"Adult","Gray","foraging","runs away","POINT (-73.9605966636226 40.7889849108637)"
-73.9730224561601,40.7796833353894,"16A-PM-1019-04","PM",10192018,"Adult","Gray","foraging","indifferent","POINT (-73.9730224561601 40.7796833353894)"
-73.9759432151552,40.7733240612552,"8B-PM-1012-06","PM",10122018,"Adult","Gray","eating","indifferent","POINT (-73.9759432151552 40.7733240612552)"
-73.9724452296309,40.7715792113505,"8F-PM-1012-03","PM",10122018,"Adult","Gray","foraging","indifferent","POINT (-73.9724452296309 40.7715792113505)"
-73.9712971568288,40.7745520717065,"11E-AM-1013-02","AM",10132018,"Adult","Gray","eating","indifferent","POINT (-73.9712971568288 40.7745520717065)"
-73.9611696144784,40.7816692895155,"22I-AM-1007-03","AM",10072018,"Adult","Gray","climbing","indifferent","POINT (-73.9611696144784 40.7816692895155)"
-73.9713330594434,40.7771924214236,"14D-AM-1014-10","AM",10142018,"Adult","Gray","foraging","indifferent","POINT (-73.9713330594434 40.7771924214236)"
-73.970540988328,40.7698103067062,"7H-AM-1006-06","AM",10062018,"Adult","Gray","chasing","indifferent","POINT (-73.970540988328 40.7698103067062)"
-73.9740007759509,40.7650077086539,"1H-PM-1013-01","PM",10132018,"Adult","Gray","eating","indifferent","POINT (-73.9740007759509 40.7650077086539)"
-73.9639635134738,40.7900337598704,"29B-PM-1010-05","PM",10102018,"Adult","Gray","eating","indifferent","POINT (-73.9639635134738 40.7900337598704)"
-73.9761036400144,40.7705482684594,"6D-PM-1020-03","PM",10202018,"Juvenile","Gray","chasing","runs away","POINT (-73.9761036400144 40.7705482684594)"
-73.9724801784201,40.7790131966689,"15B-PM-1017-05","PM",10172018,"Adult","Gray","eating","indifferent","POINT (-73.9724801784201 40.7790131966689)"
-73.9635658786416,40.7777291777901,"18I-AM-1017-03","AM",10172018,"Adult","Cinnamon","foraging","indifferent","POINT (-73.9635658786416 40.77772917779011)"
-73.9716404781264,40.7753181851766,"12D-PM-1014-02","PM",10142018,"Adult","Gray","climbing","indifferent","POINT (-73.9716404781264 40.7753181851766)"
-73.9571407991577,40.7931917396406,"35E-PM-1006-02","PM",10062018,"Adult","Gray","foraging","approaches","POINT (-73.9571407991577 40.7931917396406)"
-73.9623696148045,40.792184861375,"32B-AM-1017-04","AM",10172018,"Adult","Gray","climbing","runs away","POINT (-73.9623696148045 40.792184861375)"
-73.9576035072364,40.7966120824816,"38C-AM-1019-01","AM",10192018,"Juvenile","Gray","running","runs away","POINT (-73.9576035072364 40.7966120824816)"
-73.9704862864304,40.7739583111676,"11F-PM-1006-02","PM",10062018,"Adult","Gray","foraging","indifferent","POINT (-73.9704862864304 40.7739583111676)"
-73.970315671921,40.7720905395472,"10G-PM-1017-02","PM",10172018,"Adult","Gray","eating","indifferent","POINT (-73.970315671921 40.7720905395472)"
-73.9548957862084,40.7944844464619,"37G-AM-1014-05","AM",10142018,"Adult","Gray","foraging","indifferent","POINT (-73.9548957862084 40.7944844464619)"
-73.9781303869038,40.7725000348875,"7A-AM-1006-02","AM",10062018,"Adult","Gray","climbing","runs away","POINT (-73.9781303869038 40.7725000348875)"
-73.9752000129992,40.7732918122239,"8C-PM-1013-04","PM",10132018,"Juvenile","Cinnamon","running","indifferent","POINT (-73.9752000129992 40.7732918122239)"
-73.9698817079185,40.7758322627711,"13E-PM-1008-10","PM",10082018,"Adult","Cinnamon","eating","runs away","POINT (-73.9698817079185 40.7758322627711)"
-73.9757001944781,40.769499790547,"5E-AM-1008-09","AM",10082018,"Adult","Cinnamon","running","indifferent","POINT (-73.9757001944781 40.769499790547)"
-73.9584835416846,40.7978213396921,"39B-PM-1014-06","PM",10142018,"Adult","Gray","climbing","indifferent","POINT (-73.9584835416846 40.7978213396921)"
-73.9606817053484,40.7917320450401,"32D-PM-1006-07","PM",10062018,"Adult","Gray","eating","indifferent","POINT (-73.9606817053484 40.7917320450401)"
-73.9649590119935,40.7822107920769,"21F-AM-1018-01","AM",10182018,"Adult","Gray","climbing","indifferent","POINT (-73.9649590119935 40.7822107920769)"
-73.9735946835545,40.7724155751282,"8E-PM-1008-01","PM",10082018,"Adult","Gray","eating","approaches","POINT (-73.9735946835545 40.7724155751282)"
-73.9588358879692,40.7912631913057,"33E-PM-1012-01","PM",10122018,"Adult","Gray","eating","runs away","POINT (-73.9588358879692 40.7912631913057)"
-73.968045072743,40.7836626717225,"22C-AM-1013-02","AM",10132018,"Adult","Cinnamon","climbing","runs away","POINT (-73.968045072743 40.7836626717225)"
-73.9550351380957,40.7974681522214,"40E-AM-1014-01","AM",10142018,"Adult","Gray","running","runs away","POINT (-73.9550351380957 40.7974681522214)"
-73.9592537496995,40.7919271821316,"33E-AM-1014-03","AM",10142018,"Adult","Black","climbing","runs away","POINT (-73.9592537496995 40.7919271821316)"
-73.9802376131034,40.7680707516627,"1B-AM-1012-12","AM",10122018,"Adult","Cinnamon","running","indifferent","POINT (-73.9802376131034 40.7680707516627)"
-73.9577212629651,40.7965525296722,"38C-PM-1014-06","PM",10142018,"Adult","Gray","eating","indifferent","POINT (-73.9577212629651 40.7965525296722)"
-73.9669206605745,40.7748155701122,"13H-PM-1010-03","PM",10102018,"Adult","Gray","eating","indifferent","POINT (-73.9669206605745 40.7748155701122)"
-73.9763433202401,40.7738473490681,"9B-PM-1013-10","PM",10132018,"Juvenile","Cinnamon","eating","indifferent","POINT (-73.9763433202401 40.7738473490681)"
-73.9681917366128,40.7723298813768,"11I-PM-1012-03","PM",10122018,"Adult","Gray","running","runs away","POINT (-73.9681917366128 40.7723298813768)"
-73.9597470659927,40.7973215935416,"38A-PM-1013-01","PM",10132018,"Adult","Gray","running","runs away","POINT (-73.9597470659927 40.7973215935416)"
-73.9680774548516,40.7762491903691,"14F-PM-1012-01","PM",10122018,"Adult","Gray","running","indifferent","POINT (-73.9680774548516 40.7762491903691)"
-73.9786603147149,40.7671937837017,"1D-AM-1006-09","AM",10062018,"Adult","Cinnamon","running","indifferent","POINT (-73.9786603147149 40.7671937837017)"
-73.9766354967197,40.7734575166319,"8B-AM-1007-09","AM",10072018,"Adult","Gray","running","indifferent","POINT (-73.9766354967197 40.7734575166319)"
-73.9787658435198,40.7689419765393,"3B-PM-1007-07","PM",10072018,"Adult","Gray","eating","indifferent","POINT (-73.9787658435198 40.7689419765393)"
-73.9633760173635,40.7818422357619,"22G-PM-1018-03","PM",10182018,"Juvenile","Gray","running","indifferent","POINT (-73.96337601736352 40.7818422357619)"
-73.9530809650496,40.7959176317705,"40G-PM-1013-02","PM",10132018,"Adult","Gray","running","runs away","POINT (-73.9530809650496 40.79591763177051)"
-73.9584024936392,40.7851491701944,"27I-PM-1020-01","PM",10202018,"Adult","Gray","foraging","indifferent","POINT (-73.9584024936392 40.7851491701944)"
-73.9721899838568,40.7761519045651,"13C-AM-1010-03","AM",10102018,"Adult","Gray","climbing","indifferent","POINT (-73.9721899838568 40.7761519045651)"
-73.9570131890379,40.7991786736124,"41B-PM-1014-05","PM",10142018,"Adult","Gray","climbing","indifferent","POINT (-73.9570131890379 40.7991786736124)"
-73.9639888092327,40.791449395909,"31A-AM-1010-01","AM",10102018,"Adult","Gray","eating","runs away","POINT (-73.9639888092327 40.791449395909005)"
-73.9573604880421,40.7930844158021,"35E-PM-1006-03","PM",10062018,"Adult","Gray","eating","indifferent","POINT (-73.9573604880421 40.7930844158021)"
-73.9671851611243,40.7750878657618,"14H-PM-1012-01","PM",10122018,"Adult","Gray","running","approaches","POINT (-73.9671851611243 40.7750878657618)"
-73.9664630067791,40.7756361515825,"14H-AM-1007-04","AM",10072018,"Juvenile","Gray","chasing","runs away","POINT (-73.9664630067791 40.7756361515825)"
-73.9694630409125,40.769737659647,"8I-PM-1013-01","PM",10132018,"Adult","Gray","foraging","indifferent","POINT (-73.9694630409125 40.769737659647)"
-73.9756754297747,40.7738518843446,"9B-PM-1013-02","PM",10132018,"Juvenile","Cinnamon","foraging","indifferent","POINT (-73.9756754297747 40.7738518843446)"
-73.9756557086441,40.773296289824,"8B-PM-1012-08","PM",10122018,"Adult","Cinnamon","foraging","indifferent","POINT (-73.9756557086441 40.773296289824)"
-73.9704485231855,40.7717290560806,"9G-AM-1007-02","AM",10072018,"Adult","Gray","climbing","runs away","POINT (-73.9704485231855 40.7717290560806)"
-73.9741944367138,40.7769889953596,"13B-PM-1008-01","PM",10082018,"Adult","Gray","running","indifferent","POINT (-73.9741944367138 40.7769889953596)"
-73.9589367709165,40.7896465303483,"31F-PM-1007-04","PM",10072018,"Adult","Gray","foraging","runs away","POINT (-73.9589367709165 40.7896465303483)"
-73.96362827608,40.7807994595242,"21G-AM-1014-02","AM",10142018,"Adult","Gray","climbing","indifferent","POINT (-73.96362827608 40.7807994595242)"
-73.9694784056618,40.7787735291442,"16D-PM-1010-01","PM",10102018,"Adult","Gray","running","indifferent","POINT (-73.9694784056618 40.7787735291442)"
-73.9757787135906,40.7737231427345,"9B-PM-1013-03","PM",10132018,"Juvenile","Cinnamon","foraging","indifferent","POINT (-73.9757787135906 40.7737231427345)"
-73.9676639740486,40.7745369616499,"13H-PM-1010-07","PM",10102018,"Adult","Gray","running","runs away","POINT (-73.9676639740486 40.7745369616499)"
-73.9702963056917,40.7697928730791,"7H-AM-1006-11","AM",10062018,"Adult","Gray","foraging","approaches","POINT (-73.9702963056917 40.7697928730791)"
-73.9793952066038,40.7707837657859,"4A-PM-1007-03","PM",10072018,"Adult","Gray","eating","indifferent","POINT (-73.9793952066038 40.77078376578591)"
-73.9525747516914,40.7977257435263,"42F-PM-1017-02","PM",10172018,"Adult","Gray","running","indifferent","POINT (-73.95257475169142 40.7977257435263)"
-73.9589770206691,40.791240542172,"33E-AM-1014-05","AM",10142018,"Adult","Gray","foraging","indifferent","POINT (-73.9589770206691 40.791240542172)"
-73.9642717435966,40.782087049693,"22F-AM-1007-05","AM",10072018,"Adult","Gray","climbing","indifferent","POINT (-73.9642717435966 40.782087049693)"
-73.9720887275538,40.7760799537976,"13D-PM-1018-08","PM",10182018,"Adult","Gray","foraging","indifferent","POINT (-73.9720887275538 40.7760799537976)"
-73.9641462360541,40.7778316005464,"18I-PM-1007-09","PM",10072018,"Adult","Gray","climbing","indifferent","POINT (-73.9641462360541 40.7778316005464)"
-73.9714057327159,40.7720375135272,"9F-PM-1014-04","PM",10142018,"Adult","Gray","foraging","indifferent","POINT (-73.9714057327159 40.7720375135272)"
-73.9706929341294,40.7760473872395,"13E-PM-1008-06","PM",10082018,"Adult","Gray","foraging","indifferent","POINT (-73.9706929341294 40.77604738723951)"
-73.9644293195773,40.7813829172072,"21F-AM-1018-02","AM",10182018,"Adult","Gray","eating","indifferent","POINT (-73.9644293195773 40.7813829172072)"
